step,epoch,train_cnt,avg_reward,avg_q,epsilon,time
860000,17,860000,5.08823529412,0.291650079676,0.01,54539.44609
870000,17,870000,5.17910447761,0.289560887522,0.01,55170.530045
880000,17,880000,5.33,0.292831791623,0.01,55818.0576701
890000,17,890000,5.23134328358,0.289589488681,0.01,56455.589529
900000,18,900000,5.27976190476,0.292175594175,0.01,57080.376925
910000,18,910000,5.51515151515,0.30615133213,0.01,57744.1551201
920000,18,920000,5.36923076923,0.30164855164,0.01,58388.729161
930000,18,930000,5.73684210526,0.307542257169,0.01,59031.148236
940000,18,940000,5.57692307692,0.309790167492,0.01,59688.1573281
950000,19,950000,5.675,0.310965466417,0.01,60315.301868
960000,19,960000,7.42857142857,0.347787899966,0.01,60986.2247779
970000,19,970000,7.07142857143,0.333010779902,0.01,61617.1185641
980000,19,980000,6.96470588235,0.329790951777,0.01,62251.861578
