step,epoch,train_cnt,avg_reward,avg_q,epsilon,time
980000,19,980000,6.69411764706,0.375718159351,0.01,60265.5229361
990000,19,990000,6.79464285714,0.375960213825,0.01,61000.228739
1000000,20,1000000,6.83571428571,0.376130761401,0.01,61730.9576659
1010000,20,1010000,8.95652173913,0.399491569406,0.01,62493.285583
1020000,20,1020000,6.82142857143,0.398876584273,0.01,63212.706768
1030000,20,1030000,6.42528735632,0.396295678197,0.01,63947.4912181
1040000,20,1040000,6.47413793103,0.394958542642,0.01,64676.7067201
1050000,21,1050000,6.1677852349,0.391485728372,0.01,65402.390697
1060000,21,1060000,6.1,0.377059351498,0.01,66158.5685041
1070000,21,1070000,6.52631578947,0.383915899221,0.01,66875.544492
1080000,21,1080000,7.18518518519,0.388243830852,0.01,67593.9400339
1090000,21,1090000,7.61538461538,0.389056938164,0.01,68308.4934871
1100000,22,1100000,7.9609375,0.389379445485,0.01,69040.9948881
1110000,22,1110000,7.8,0.388656081373,0.01,69805.9266751
1120000,22,1120000,7.47169811321,0.38574012301,0.01,70536.6152461
1130000,22,1130000,7.66233766234,0.384533640272,0.01,71267.612304
1140000,22,1140000,7.82352941176,0.384071744045,0.01,72008.5531659
1150000,23,1150000,7.74803149606,0.383164612092,0.01,72723.2232621
1160000,23,1160000,7.08,0.370373426951,0.01,73501.5026519
1170000,23,1170000,8.10638297872,0.371925157825,0.01,74230.7550261
1180000,23,1180000,8.47826086957,0.373872796128,0.01,74959.4526341
1190000,23,1190000,8.65217391304,0.376376654296,0.01,75688.355402
1200000,24,1200000,8.51724137931,0.378058398686,0.01,76426.1000359
1210000,24,1210000,8.90909090909,0.380150672124,0.01,77197.0267169
1220000,24,1220000,9.20454545455,0.382500884386,0.01,77925.1485851
1230000,24,1230000,9.48484848485,0.382521074964,0.01,78655.7329481
1240000,24,1240000,9.95454545455,0.381280942679,0.01,79386.6903551
1250000,25,1250000,9.91891891892,0.381670953154,0.01,80128.1137919
1260000,25,1260000,10.0,0.397312295302,0.01,80892.502459
1270000,25,1270000,10.0930232558,0.394730482987,0.01,81626.3669469
1280000,25,1280000,10.171875,0.397792207546,0.01,82371.1657519
1290000,25,1290000,10.2,0.399395597165,0.01,83198.342968
1300000,26,1300000,10.308411215,0.401646043873,0.01,84084.289649
1310000,26,1310000,11.0,0.403103491743,0.01,84971.5636439
1320000,26,1320000,11.5384615385,0.41054813585,0.01,85777.0564899
1330000,26,1330000,11.5862068966,0.413661125169,0.01,86553.4557011
1340000,26,1340000,11.8421052632,0.41202820721,0.01,87294.904557
1350000,27,1350000,12.0,0.414998700544,0.01,88055.314342
1360000,27,1360000,11.9473684211,0.43333120286,0.01,88842.2568769
1370000,27,1370000,12.5405405405,0.427470530468,0.01,89572.8130989
1380000,27,1380000,12.8181818182,0.429306189418,0.01,90295.847332
1390000,27,1390000,13.1643835616,0.428360902229,0.01,91006.5944631
1400000,28,1400000,13.2967032967,0.430182088309,0.01,91738.2742569
1410000,28,1410000,12.0,0.439829654609,0.01,92499.1491861
1420000,28,1420000,10.95,0.437188130144,0.01,93233.4581079
1430000,28,1430000,11.0847457627,0.429567951469,0.01,93960.277514
1440000,28,1440000,11.3846153846,0.429642867709,0.01,94685.1014271
1450000,29,1450000,11.8947368421,0.431947526721,0.01,95418.4459741
1460000,29,1460000,14.4117647059,0.439827470756,0.01,96198.6190619
1470000,29,1470000,13.5588235294,0.442577055741,0.01,96936.5720351
1480000,29,1480000,13.1698113208,0.437944285647,0.01,97663.627651
1490000,29,1490000,13.4285714286,0.438937424221,0.01,98406.452812
1500000,30,1500000,13.2134831461,0.441067488084,0.01,99152.597929
1510000,30,1510000,15.6428571429,0.429325645406,0.01,99921.0008111
1520000,30,1520000,16.5,0.440443960079,0.01,100656.524936
1530000,30,1530000,16.170212766,0.439129405582,0.01,101382.961105
1540000,30,1540000,16.253968254,0.439268893004,0.01,102107.297721
1550000,31,1550000,15.5875,0.441915646374,0.01,102835.75696
1560000,31,1560000,15.0,0.448503980615,0.01,103594.461349
1570000,31,1570000,15.96875,0.44393026505,0.01,104327.4681
1580000,31,1580000,16.6956521739,0.439164084365,0.01,105040.242652
1590000,31,1590000,15.9692307692,0.442527444645,0.01,105757.701183
1600000,32,1600000,16.0609756098,0.445805734668,0.01,106482.66504
1610000,32,1610000,16.6666666667,0.452584285844,0.01,107229.839847
1620000,32,1620000,16.4516129032,0.452359339724,0.01,107970.909979
1630000,32,1630000,16.5,0.450754787528,0.01,108695.176518
1640000,32,1640000,16.7741935484,0.453371963982,0.01,109423.26104
1650000,33,1650000,16.7692307692,0.456040724028,0.01,110158.431657
1660000,33,1660000,15.0588235294,0.460855829734,0.01,110930.95775
1670000,33,1670000,15.7878787879,0.45726383452,0.01,111658.574751
1680000,33,1680000,15.8979591837,0.460021392826,0.01,112375.119416
1690000,33,1690000,16.0923076923,0.460737505434,0.01,113088.231429
1700000,34,1700000,16.1951219512,0.463905954328,0.01,113813.1132
1710000,34,1710000,16.2666666667,0.455919263782,0.01,114578.211959
1720000,34,1720000,16.9032258065,0.465515558998,0.01,115310.702931
1730000,34,1730000,17.7826086957,0.467066479484,0.01,116048.986128
1740000,34,1740000,17.9016393443,0.46896290908,0.01,116793.745842
1750000,35,1750000,17.7012987013,0.470022731101,0.01,117543.81459
1760000,35,1760000,19.0,0.478697364132,0.01,118320.443998
1770000,35,1770000,18.1,0.474947695198,0.01,119053.490736
1780000,35,1780000,18.5227272727,0.473918189891,0.01,119789.56745
1790000,35,1790000,18.3620689655,0.47049893738,0.01,120526.625522
1800000,36,1800000,17.8648648649,0.469110107993,0.01,121279.221412
1810000,36,1810000,20.1428571429,0.460864887999,0.01,122051.820075
1820000,36,1820000,20.2142857143,0.460288855923,0.01,122811.118922
1830000,36,1830000,19.9302325581,0.460642012725,0.01,123551.777599
1840000,36,1840000,20.1428571429,0.461133524494,0.01,124277.878097
1850000,37,1850000,20.6428571429,0.462802086033,0.01,125021.993193
1860000,37,1860000,17.8571428571,0.467640983385,0.01,125790.575723
1870000,37,1870000,19.6428571429,0.470166148078,0.01,126513.277961
1880000,37,1880000,20.0,0.471361736706,0.01,127254.980314
1890000,37,1890000,20.7962962963,0.470541875877,0.01,127958.223376
1900000,38,1900000,20.5373134328,0.4629386656,0.01,128705.682108
1910000,38,1910000,20.6666666667,0.453444599947,0.01,129469.40265
1920000,38,1920000,22.56,0.462707662334,0.01,130208.431563
1930000,38,1930000,22.6315789474,0.466457073345,0.01,130942.861836
1940000,38,1940000,22.3529411765,0.470436857313,0.01,131684.841588
1950000,39,1950000,22.578125,0.470518236698,0.01,132410.251102
1960000,39,1960000,21.3846153846,0.489668864669,0.01,133188.991806
1970000,39,1970000,20.7692307692,0.486348879893,0.01,133930.371253
1980000,39,1980000,21.15,0.482289572792,0.01,134652.247443
1990000,39,1990000,21.75,0.475587195187,0.01,135384.229198
2000000,40,2000000,22.3125,0.475347773104,0.01,136099.569694
2010000,40,2010000,25.2727272727,0.471754613398,0.01,136870.772349
2020000,40,2020000,25.2173913043,0.473258683638,0.01,137593.579177
2030000,40,2030000,24.9428571429,0.478784965513,0.01,138321.057955
2040000,40,2040000,25.6666666667,0.481317344799,0.01,139038.658674
2050000,41,2050000,26.7288135593,0.479765953953,0.01,139756.846959
2060000,41,2060000,27.0833333333,0.493748221423,0.01,140518.633381
2070000,41,2070000,27.4090909091,0.481595985154,0.01,141246.495576
2080000,41,2080000,25.9722222222,0.488627320201,0.01,141976.640296
2090000,41,2090000,25.625,0.490394743059,0.01,142707.928157
2100000,42,2100000,26.3833333333,0.491953101988,0.01,143445.564696
2110000,42,2110000,26.6363636364,0.509776460488,0.01,144229.871976
2120000,42,2120000,27.9545454545,0.503451656285,0.01,144969.9885
2130000,42,2130000,30.1764705882,0.505956767732,0.01,145705.744511
2140000,42,2140000,29.8888888889,0.509040691796,0.01,146432.49462
2150000,43,2150000,29.6785714286,0.509511806379,0.01,147154.785875
2160000,43,2160000,30.0,0.504980058823,0.01,147937.611863
2170000,43,2170000,32.1904761905,0.507118006683,0.01,148664.481512
2180000,43,2180000,32.3225806452,0.509239524359,0.01,149397.74959
2190000,43,2190000,30.8139534884,0.512090621974,0.01,150142.003715
2200000,44,2200000,30.7407407407,0.514440242704,0.01,150866.031727
2210000,44,2210000,26.1818181818,0.52444776392,0.01,151642.420482
2220000,44,2220000,26.5909090909,0.524442484831,0.01,152389.170865
2230000,44,2230000,28.0606060606,0.524637997825,0.01,153129.4996
2240000,44,2240000,28.6279069767,0.51753581271,0.01,153872.387501
2250000,45,2250000,29.537037037,0.523001155404,0.01,154604.885546
2260000,45,2260000,33.8,0.545662653539,0.01,155371.458667
2270000,45,2270000,33.95,0.545914772318,0.01,156113.909106
2280000,45,2280000,32.8709677419,0.55003816331,0.01,156846.384684
2290000,45,2290000,32.1951219512,0.550101101846,0.01,157584.494294
2300000,46,2300000,33.2941176471,0.543613835938,0.01,158317.587711
2310000,46,2310000,28.2,0.545673639936,0.01,159077.564504
2320000,46,2320000,32.2857142857,0.554517270834,0.01,159842.846086
2330000,46,2330000,32.8064516129,0.554992692582,0.01,160571.536098
2340000,46,2340000,32.8571428571,0.551448655199,0.01,161303.150321
2350000,47,2350000,33.2692307692,0.552398758446,0.01,162020.246521
2360000,47,2360000,35.2222222222,0.558009090548,0.01,162789.214081
2370000,47,2370000,38.1578947368,0.549995282753,0.01,163531.32843
2380000,47,2380000,38.0,0.54836942635,0.01,164245.154269
2390000,47,2390000,37.4871794872,0.546769837447,0.01,164954.194878
2400000,48,2400000,38.5744680851,0.544460178593,0.01,165703.609432
2410000,48,2410000,34.0,0.541334479845,0.01,166494.279654
2420000,48,2420000,30.8636363636,0.541385863184,0.01,167275.440086
2430000,48,2430000,32.03125,0.540743876087,0.01,168129.703209
2440000,48,2440000,33.6341463415,0.542127336187,0.01,169067.105211
